user_id,recipe_id,date,rating,review
249623,142,6/14/2009,0,Sounds marvelous!!! I wish I could try this. Maybe after a few more pounds!
313120,142,9/2/2006,5,Very Good Soup.  Thanks.
158086,142,5/7/2010,5,This was a very good fast soup...I did not put any ground beef in it and I did not have any tomato juice so I used tomato sauce and watered it down...turned out great...
2060185,142,11/10/2011,0,I used this recipe to clean use up some foods I had in the freezer. It was great and quite simple. It was very hearty and everyone enjoyed it much!
445492,142,5/13/2007,5,Great recipe - amazing flavor.  Easy to make too!
89831,142,5/29/2007,5,"These were buttery rich delicious! I made these in a 13 x 9-inch pan and they baked out well, thank you for sharing Diana!...Kitten:)"
352538,143,12/1/2010,5,"Love, love these.  The rice flour gives such a nice texture.  Thanks for posting."
222564,143,12/23/2012,5,"Good, solid basic recipe. Turns out just like on the picture."
39301,143,9/15/2009,5,This was a huge hit with both of my kids.  Thanks for posting!
726344,143,1/25/2008,4,Have made these many times  very good
320640,143,2/26/2010,5,"Delicious! I was trying to cut back the recipe a little, but ended up just making the whole thing. So my bf and I have been eating it all week. But, hey, we sure don't mind. I didn't know what kind of onion or potato to use, so I just kept it common. I used small red onions and regular Russett, but I think you could get away with a smaller potatoes too. Serving 6 - so this makes a lot. Very tasty, thank you! Chnang na! heeehee"
134011,143,3/19/2011,5,Absolute comfort food!  Really yummy.  It also makes lots of sauce & was wonderful over rice & veg.  I also used 1/2 chilli powder due to younger family and it was nicely warm for our tastes.  Great recipe!  This is the last of 3 made for PAC 2011
280271,144,4/5/2008,5,"I have to give this a 5 star. I don't care for Quinoa. DH love this stuff. I prepared this for him today and took a taste like I always do...and thought ooh this is good. You can taste all the flavors, but the mint is most dominate without being overpowering. If there is a recipe that will make me a Quinoa lover this is it.... Made for PAC spring 08"""
351321,146,7/21/2012,5,"Love this recipe!!  This is the only recipe I use to make quinoa.  I omit the onions, because my husband is allergic.  So I usually add onion powder to make up for the flavor.  I always add more cranberries than the recipe says - just because I think they are delicious."
29782,147,11/5/2007,5,I absolutely LOVED this!! I almost ate the whole thing at dinner by myself :)  YUM! this is one I know I will make many of times. Thank you so much for sharing!
278639,148,2/4/2008,5,"I have made salmon patties from many different recipes, looking for one that I really liked, and THIS IS IT!!  It is my favorite, and so simple.  The saltines are what makes a great improvement in taste over other recipes.  Thanks, Cheri, for posting a winner (and so simple)"
693345,149,9/17/2008,5,"This is a great recipe! I have never made salmon patties before, and I am so glad I chose this recipe! I did add a few things, however. I added a shake of dried parsley leaves from one of the big honkin' containers, which probably equated to about 2 Tablespoons. I also added a couple shakes of paprika, for a little bit of spice (maybe about 1 tsp., or a little less). I also added a shake of garlic powder from the same type of honkin' container (probably about 1 tsp. or so). I don't really measure spices for stuff like this.... I dumped most of the salmon juice (eww...salmon juice) out, but I saved about a tablespoon and put it back in the mixture, just for a tad more moistness. I used canola oil to fry, and I rolled the patties in balls a little bigger than golf balls, then pressed them to about 3/4"" thick. Cooking time was right-on. My husband really liked them, and I did too. Thanks for the wonderful recipe! :)"
268741,150,3/19/2012,4,These turned out ok - you must SUPER FINELY CHOP the walnuts or the egg just kid of settled on the bottom- would have been good to have that in the instruction - but the taste seemed right for Persian sweets and I will try again next weekend for a Nowruz Celebration - Thank you for the recipe!
1480551,150,3/23/2016,5,"Lovely cookie. Enjoyed by all. Agree with previous reviewer. The walnuts must be chopped very finely. I didn&#039;t have the problem of the egg yolks settling to the bottom, but I think from a texture stand-point more finely chopped walnuts is better."
645231,150,11/28/2008,5,"I made this the other night for dinner and it was fantastic!  I serve it with garden salads and nothing else and it was plenty filling.  The only change I made was using extra cheese (wanted to use up the rest of the block I had), therefore I had to add 2 extra eggs.  I changed nothing else and it came out beautifully!  We love quiche in our house and now we have a new recipe for life.  Thanks Trinkets!"
200862,150,11/5/2011,5,"Trinkets, I apologise for having had to use zucchini instead of spinach -- our only decent shop had neither fresh nor frozen! I liked your recipe for its simplicity and creaminess!! Didn't change anything else (I used 1 cup cream and 1/2 cup milk). I hope 5 stars show up, because the new format and colours have me confused! This quiche is soft and creamy, and quite delicious. Next time I WILL do it with spinach. Thanks!!"
2001848839,150,12/10/2017,0,"Five stars for sure! Awesome! Substituted unsweetened almond milk, vanilla flavored, instead of regular milk. You have to try this! Was so moist and best flavor I have tasted. Great recipe! Thanks!"
107583,150,12/5/2009,5,"Delicious quiche!  I didn't use a frozen crust, but did use a ready-made one.  I also made this a bit ""quicker"" by using pre-cooked crumbled bacon.  I also added 1/4 teaspoon grated nutmeg, because it is a flavor I like in quiche.  Thanks for a quick, tasty dinner!"
2149976,150,1/16/2012,5,Great summer garden salad !!
487088,150,2/3/2013,5,"Lots of awesome goodness! So easy. I liked Mikekey's idea of using pre-cooked bacon and that did save some time. I always have that on hand. I'll absolutely make this again and next time I plan to thrown in some chopped spinach, I can also see using ham and cheddar cheese with some broccoli. So many possibilities."
461834,150,9/22/2013,5,"Wonderful quiche!!  I made 1/3 of the recipe and used a recipe from my &quot;Small Batch Baking&quot; cookbook for the pie crust which made one mini pie/quiche to serve two.  I served it with some fresh fruit and blueberry muffins, yummy brunch!!  Made for your win in the football pool game, congrats again!!"
176615,150,7/2/2014,5,Good simple to fix quiche. Made my own pie crust and cooked the bacon in the oven. Next time I may use green onions rather than saut&eacute;ed onion. Thanks for sharing the recipe!
2000688819,150,11/17/2015,5,"FANTASTIC!!!! I tweaked it a wee bit:  sauteed onions, mushrooms and spinach.  Then added this to the egg mixture.  Also used bacon chips - which is soy bacon bits.  ABSOLUTELY DIVINE.........."
615758,150,6/24/2018,5,"Made this for dinner last night and had it for breakfast too!! It is very good and easy to make. I had a frozen pie crust, made up the bacon and onion as directed, but I didn't have half and half so I just used 2% milk and it came out fine. I did throw in some cheddar and jack that I had in addition to the swiss and also some chopped spinach. It turned out terrific!! I would recommend to anyone."
655199,152,7/15/2009,3,"This was pretty good, but could've used a little more seasoning IMO...couldn't really taste the Worcestershire sauce. Granddaughter's (7 & 3) loved it! Will make it again, but will add some seasonings. THANKS!"
86318,152,9/11/2003,5,"This is a lovely recipe for hot weather. I cut it back to 1/2 pound tomatoes, which came to about 2 medium ones. It's such a simple recipe, but I don't think I would have thought to do it myself, and now that I've made it, I can think about adding other things...like olives or even anchovies. Thank you, Pat "
121690,153,8/1/2004,5,"Great recipe during the summer tomato-growing season, and wonderful for somebody like me who is avoiding salt. With all the herbs you don't miss it.  I used your recipe as a base, substituting fresh for dried basil, then added in sauteed mushrooms and zucchini and ate it over fettucini.  I'll definitely make it again!"
40114,153,8/5/2006,5,"This really is a lovely recipe. I don't easily give a five-star rating, bit thos one deserves it. Don't hesitate to use more tomatoes if you are a tomato-lover (like I am)."
1198738,153,8/7/2010,4,"DH really liked this.  I thought it was just okay.  However, when there is a plethora of fresh tomatos in the kitchen, this is an excellent way to use them.  Hubby even ate the leftovers cold out of the fridge, and he may have even lickied the bowl!"
362734,153,5/17/2007,5,This was a really fun snack mix. My kids enjoyed it and it kept them busy on a long car ride. This will be great for our hiking trips as there is no chocolate to melt. I used blueberry yogurt cheerios and chocolate teddy grahams.Thanks for this recipe!
285039,153,4/26/2008,5,"What a cute concept!  Never would I have thought of making trail mix with animal cookies and teddy grahams!  I, too, used chocolate Teddy Grahams but used chocolate skittles instead of fruit snacks and peanuts instead of raisins.  Kids love it! Thanks!"
369975,153,8/21/2008,5,A very popular recipe for a office party.  I also used chocolate Teddy Grahams and different character shaped fruit snacks.  Everyone was shocked that it was so good and so easy to make.  I will be serving this again the future.  Thanks for the wonderful recipe!
326787,153,12/22/2008,4,"Mixed up for a Christmas snack gift for my mother and father, something that sounded not too sweet. I did use the frosted Cherrios and chocolate Teddy Grahams as suggested. This sounded like a good choice, and I think it will be. Thanks..."
85707,153,9/11/2009,5,Easy and so cute!  We are having a family birthday party and there will be several little ones attending.  I made up a batch and tested it on my 2 1/2 year old grand daughter and 18 year old daughter.  They both loved it.
38643,153,9/13/2009,5,My grandkids had fun making and eating this today!
143917,153,10/30/2009,5,This is addictive!! I made it for DD to take on a road trip where it lasted about 20 minutes.  Sent some in a care package to DS with the same results.  Doubled the recipe but next time will have to quadruple!!! Thanks for a sweeeeeeet recipe!
103876,153,7/27/2010,5,"I pulled this up in a hurry today to make a relatively healthy snack-mix for our upcoming vacation.  We used chocolate animal crackers, pretzels, honey roasted peanuts, cheerios, raisins and fruit snacks.  It is very addictive!  Thanks for posting."
29418,153,2/2/2011,5,"I was searching on a snack mix that would be relatively healthy and fun for my three year old as she was getting tired of the same 'ole stuff... So I used chocolate animal crackers, pretzels, honey graham bears, honey nut cheerios, raisins and smiley fruit snacks...  It's very good...I love it and she seems to as well...Thanks for sharing!"
394543,153,12/31/2006,3,"I liked these but they don't rise 
much more than a couple inches
Atleast mine did not."
215969,153,2/6/2006,5,"I've made this twice now. Got it just right the second time. The recipe doesn't specify where to add the tomatoes, so I put them in with the zucchini and other vegies for frying. I found 1 medium to large eggplant and 1 zucchini is about right. The eggplant I diced and sprayed with oil and then microwaved for 4-5 minutes. The vegies I just fried with a bit more spray. The first time I made it I didn't remove enough of the tomato fluid and it came out a bit soggy. The second time I used phyllo pastry and made individual large serve pies. Rave reviews. Thanks so much for the recipe - this is definitely a keeper!."
234075,153,6/21/2008,5,"This was excellent. I microwaved the eggplant, like Andrea-Oz did, and used much less oil overall. Since I had fresh basil on hand, I used that instead of dried. And I had grape tomatoes, so I threw those in. I also used about 2/3 of the amount of cheese, to keep the fat and calories down. 
Finally, I used the Greek Baking Powder Pie Crust, Recipe #146530 , to keep it healthy. Awesome. Will make again. Thank you for posting."
2001782143,153,11/7/2017,5,This exact recipe came from a Betty Crocker Book from the 1970's. I could not find myt book so I checked the web. So happy to find it here. No tweaks necessary. It is perfect.
148715,153,12/30/2006,5,We did a large dinner party for my daughters 17th birthday.  Our theme was Greek and this dip fit the bill.  I shredded the cucumber and squeezed it so it wouldn't make the dip runny.  The dip was a hit and will get made next time I need to do a greek party.
953275,153,7/11/2009,5,"This just goes to show you sometimes DO need a recipe for the simplest of things!!  :)  Thanks Brew, this turned out really well.  I used balkan style (thick) yogurt and still drained it for the day in the fridge.  I also followed your instructions and seeded & chopped as opposed to grating/squeezing like I normally do.  It's really pretty perfect!  Thanks, won't go back now."
1206102,153,2/25/2010,5,"Delicious.  I did have real Greek yogurt, but no dill, so I minced some fresh mint (about 2 T).  Great with baby carrots!"
338384,153,8/15/2011,5,"I just noticed that I never rated this recipe and I must make this at least twice a month!  Seriously, I love this dip, especially with pita bread.  Thank you so much for sharing this with us!"
150281,153,10/12/2007,5,"FANTASTIC! I saved this for a special occation and it was a great hit. This is a great recipe for the autumn. My husband loves these, that is a high review in this house. I think this is a recipe that we will be keeping and using again!
Thank you for posting!!
PAC-Fall07"
803717,153,3/31/2008,5,I made these for a sunday special at the restaurant I work at. they are spectacular! I modified it slightly by making my own tapioca pudding (cheaper when you need to make a large quantity) and I substituted carmel extract for the brandy. they were served warm with sauteed granny smith apples on top and drizzled with a homemade carmel sauce....rave reviews from all of my customers!!! thank you so much for the recipe. I will definetely make these again!!!
269521,153,9/3/2009,5,"So simple and very tasty!   I cut the recipe done for two. Instead of canned green chilies, I substitued roasted poblano (diced) and used left over fresh sweet corn!  Also added left over diced chicken to mine (DH doesn't do chicken).  My process was  a little different;  I toasted one side of the tortillas on the griddle, flipped over; then added the filling and folded.  Served with fresh salsa.  YUM!    Thanks for sharing!"
246482,153,7/4/2018,4,Very nice I got 18 muffins out of it but I think my tins were smaller. Next time ill add a bit more coconut or sprinkle a bit on the tops before baking Made for world tour 2018 for the Pantry Pirates.
1145795,153,1/26/2009,5,"For my project on Ethiopia in world history, I chose to make the national dish.  The original recipe I chose called for teff flour but unfortunately I couldn't find it anywhere. 

Although I have never eaten authentic injera before, these pancakes came out nice and spongy and delicious!  Plus, the recipe was extremely easy!

5 stars! :)"
1110776,153,5/15/2014,5,Love it!
213139,153,7/19/2009,5,"Made for New Kid on the Block Tag.  These chicken thighs are out of this world.  I originally thought that they would be rather spicy, but they weren't.  Love the color that the cumin put on the meat and you could really taste it.  The only two things about this recipe are ~ the ingredients are not in the order that they are used (might be confusing for a new cook and thus I forgot the cilantro) and the sauce needed to be thickened a little, which I did.  Regardless this is a great recipe and I will use it again!  Thanks for posting this!"
829250,153,7/23/2014,4,"Made this because it looked quick! It was good!!! Didn&#039;t blow me away or anything. Thinking maybe tomorrow it will be better after all the flavors blend. There was a lot of liquid. Tried to add some corn starch to thicken it up but it didn&#039;t do much. Made with a side of beans and sauted red potatoe, zucchini, and carrots. Added sliced avacado too."
1170714,153,6/20/2011,5,This is excellent.  I cut the recipe in half and still had more than enough for what I needed.  I also used more powdered sugar than called for because I wanted a thick filling that wouldn't bulge between the layers.  I could eat it with a spoon it's soooo good!
1333844,153,2/26/2012,5,"I tried this filling and it was really good. I made a 1/4 sized recipe to try it and it was a lot, but was it good!? I followed it to the T and it turned out great. Will post pics soon."
63858,153,10/24/2007,5,"This was awesome!  We loved it.  Will definately make again.  The only change I made was I used dried cilantro instead of fresh.  Thanks made for PAC Fall 07.
Lisa"
128541,153,11/21/2010,5,This soup is absolutely the yummiest soup I've had!  So much flavor and so quick!  Thanks for posting it here!
133174,153,11/19/2017,5,A perfect soup for a cool autumn evening. I used rotisserie chicken breast meat and the soup was ready on the table is less than 30 minutes. It is well seasoned and something I am sure to make again.
865936,153,6/12/2010,5,"I made this into individual meatloaves and they were terrific!  I love Mediterranean ingredients.  I always think I don't like mint (in any form), but actually I do!  Thanks for posting.  This will certainly be made again."
1803719199,153,1/28/2015,5,This is my favorite meatloaf. We started buying half a lamb every year. I wasn&#039;t sure what to do with the ground lamb. So off I went to search out yummy things to make. I have made this several times now and it always is a delight for those I share it with. Super easy but oh so tasty. Thank you for sharing this.
2002330544,153,11/13/2018,4,"This is the best meatloaf I have ever made, Moist, flavorful, everyone loved it. Not 5 star because I am just conservative like that."
1235950,153,4/12/2009,3,"I followed the recipe as listed. Full of flavor. The eggs cooked evenly. I laid the steamer bag flat. The texture was spongy throughout and soggy on the bottom. Convenient way of cooking eggs, but I rather use a pan. Thanks."
592157,153,3/3/2010,5,This was simple to make and had a very nice flavor.
1600888,153,4/19/2010,5,Love this soup!  It's so easy to make and is very authentic!  Thank you!
766849,153,8/1/2010,5,"Yum!!!  I think this is the same soup my Korean friend used to order for me (she and the people at the restaurant spoke so quickly I couldn't follow any of it)... it came in individual bowls and we cracked a raw egg into our boiling bowls of soup... a great addition, in my book.  Thanks for posting!"
812019,153,1/25/2009,4,I picked this recipe from Recipezaar at the same time my wife picked it from BH&G. We make it with Chicken tenderloins and serve over rice.
136997,153,1/9/2009,5,"I love caremilzed onions, so I had to try this. Didn't change a thing. Delicious! :)"
160977,153,7/1/2009,5,"This is so good! There were two things that I did not have on hand. Fresh thyme and tomatoes. Solution: used 1/4 teaspoon dried thyme and 1/4 cup crushed tomatoes from a can. Worked perfectly. When the jam was ready it seemed a bit ""wet"", I decided to leave most of the liquid in the pan and scrape the jam together. Wanted to taste it as soon as it was done and found it a bit too sweet. But-once cooled (actually the day after) it was not overly sweet at all, had a jam-like consistency and a zing from the red pepper flakes. A little of this onion jam on a cheese sandwich, mmmmmmmmm.  It has many more uses but I keep putting it on my sandwich, can't stay away from it. Yes, indeed delicious. Thanks for posting."
601528,153,2/19/2010,5,I reduced the recipe by 1/3 with great success.  The only thing I would do differently next time is to chop up the onions instead of slicing.  It was a bit difficult to eat for me.  I thought this was delicious and went well with my tomato and balsamic vinegar chicken that I made for dinner last night.  I slathered this on some homemade rolls.
318262,153,9/18/2011,5,This was delicious! I didn't end up canning or storing any because we wanted to eat it all right away (I scaled the recipe down). I also added a tad more balsamic since I love the stuff and cut down a bit on the sugar. Topped burgers with these lovely onions. Thanks so much for sharing!
2633368,153,5/1/2015,5,"OMG!  This is SO good!  I didn&#039;t&#039; follow the measurements exactly, but it  was delicious!  Sweet and savory. SO good! I definitely plan to make this again! 
I didn&#039;t use tomatoes because I was all out. Maybe I will try with them next time."
323186,153,1/12/2009,5,"My first attempt at Bhaji, and certainly not my last,  these spicy treats were very straightforward to put together and welcomed by my DH who adores spicy nibbles!

That said, they are not overly spicy, so spice-lovers might like to add chopped chillies to this.

I used Pea flour, and I did need more than 1/2 cup of water, closer to a cup, eventually, although I added a little at a time until I had a thick smooth batter.   The veggies add their own liquid, so be sure not to make your batter too runny.

I shallow-fried these, and found they cooked easily, nicely crisp but a good 'spongy'  texture inside, I really was quite impressed!

Thank you for an interesting new experience, Pat!"
585496,153,2/6/2009,5,"Excellent recipe.  If you don't want to deep fry, sauteing also works (though it's not as tasty).

I have found baking the Bhaji, much like the technique you use for Nicoise Socca, also works well.  Mix all the ingredients and add 1/2 t. baking soda.  Put 2-4 T. oil into a non-stick frying pan, then pour in the bhaji mixture.  Bake in a hot oven (425F) for approx 20 minutes.  Serve in 'pizza' slices with a yogurt-coriander dip for an interesting appetizer."
320449,154,5/4/2009,5,"Great flavor!  I followed the baking suggestion, but baked mine for about 30 min. (in a 10"" pan)."
542159,154,7/16/2009,3,Really sorry we just did not like this dish. Tried baking it as recommend by other reviewers. DH liked the taste but not the texture. May be better fried as I think 75% of our issue was the texture itself.
527607,156,10/20/2009,5,"These are fantastic! I bought besan flour at a local indian market before i knew what to do with it, but am very glad i did.  Delicious and so flavorful!"
252514,156,9/2/2011,5,"These were very good. I loved the mix of veggies with the besan (chickpea) flour. They were not overly spicy either, although I did cut half of the chili powder and used curry powder in its place. I shallow-fried these in oil and drained them on a paper bag.  Note: this batter can be made a day a head and kept in the fridge. Served these with Recipe#326538, sauteed baby kale, yogurt, and peach chutney. It was a delicious meal! Thanks, Pat! [Made for I Recommend Tag]"
205750,161,11/6/2018,5,Really loved these. No doubt they can be tweaked according to taste and I am looking forward to making more in the future. I found they were still a bit undercooked in the middle after I fried them but I finished them off in the oven and they were great!
220348,164,5/13/2009,5,"This is for Zaar World Tour 5, and I am a member of the Dining Daredevils. I really love this recipe. I think the combination of nutmeg and fresh parsley is what gives this recipe a nice kick. Although I do have to say that because I love apples, it made it that much easier to enjoy this recipe."
744296,165,5/21/2009,3,Made this for ZWT5. Interesting combination. Didn't have the parsley. This went well with meatloaf.
542159,165,10/11/2009,5,"Tasty! How can you go wrong with cabbage, apples and butter. The nutmeg is a nice addition, how ever fond the parsley a bit distracting. We like parsley but felt that it took a way from all the other wonderful flavors. Made as written and next will do the same leaving out the parsley. Thanks so much for the post."
2324285,167,4/8/2013,5,"I really liked this side dish.  The raisins add just the right amount of sweetness, and although I used chopped cashews instead of pine nutes, I enjoyed that addition too.  A great way to dress up swiss chard- thanks for sharing. [Made &amp; Reviewed for Spring PAC 2013]"
21694,167,10/22/2001,5,"Very good, wonderful dinner during cold nights."
38492,167,4/20/2002,0,"Try this recipe using lamb to make it more authentic,the first time my Grandmother made this was the time i knew this was my favorite comfort food.saute the lamb in bacon,crumble the bacon and follow the recipe.enjoy."
39426,167,4/30/2002,5,"We agree, this was delicious! I would have added more meat and tomatoe but everyone agreed 'don't fix what isn't broken'. Even non-beet-eaters beat us to the pot for more!"
352483,167,6/23/2008,5,"This is my second foray into borscht and have to say this is amazing.  This is easy and fantastic as it stands.  If you like, add additional beef and/or tomatoes but this is a great recipe.  I highly recommend it.  And to think I'd been downright afraid of beets.  Thank you so much!"
459426,167,11/11/2008,4,Really tasty recipe. I added grated carrot too just to get a bit more fibre.  Thanks! :)
41578,167,4/3/2003,5,"I loved the combination of the white cheese and Velveeta!!! This dish is so smooth and creamy.  Easy to make and everyone loved it.  Thanks so much, TinaEmJer.  I have put this in my ""keeper"" notebook.   :-)
"
42337,167,4/13/2003,0,White land o lakes is a white american cheese
162939,167,9/16/2006,5,Pumpkie....This was delious. After trying several recipes for mac & cheese over the years I finially found one that we all loved. Way to go on this fantastic recipe. Thpse kiddo's are lucky to have a mom like you!!!
68460,167,12/20/2003,4,"Good soup!  I used 8 cups of chicken stock (from my freezer stash) and 2 cups water.  For the pasta I used 8 oz. of tri-color tortellini and the rest of the recipe I did as written, using low-fat cream of chicken soup.  Makes a nice big, flavorful pot of soup, we have enough for another meal.  Thanks Darlene, good recipe!"
41578,167,9/20/2005,5,"I have been in a soup mood lately and this certainly hit the spot!  I always have cooked chicken in the freezer and that is what I used for this delicious soup.  The ingredient ratio is perfect and I wouldn't change a thing.  You did it again, Darlene Summers.
"
75497,167,1/8/2008,3,"I loved this, but my daughter and husband would only eat a few bites, so I'm averaging that out to three stars.  I served this alongside mini Recipe #154943.  My raviolini had cheese and spinach in them, so I skipped the broccoli.  It was a great combination of flavors and easy to prepare.  I'm looking forward to having the leftovers for lunch today!"
149342,167,7/5/2004,3,Cook time on the broiling is a little long-- the ends of the legs got slightly burned.  Also a little more Old Bay seasoning (2Tbs) is a little tastier.  
223979,167,1/12/2009,5,Very good!  I love soft shell crabs and always have them in the freezer.  I followed the other reviewers advice about the Old Bay seasoning.  I added a tablespoon to the flour.  They turned out great!  Thanks!
8688,167,6/20/2005,5,"Delicious Pick-Me-Up! I made this using fresh blackberries with no changes to the recipe.  Thanks for a wonderful smoothie recipe, ocurt Schrock!"
59064,167,1/24/2006,5,Excellent recipe and you definitely get enough to make 2 thin crusts which meant I had one for the freezer. Which makes this recipe slightly more economical that most pizza bases as most bases take 3 cups flour per base. Great taste and texture - a good reliable recipe.
176615,167,9/27/2007,5,"Great recipe! I've tried lots of pizza doughs and this one is just wonderful. Very easy to work with. I used half for recipe #221973 and froze the other half for a pizza in the near future. Thanks for sharing your recipe! Made for PAC Fall 2007. Update: Thawed my dough and used it for pizza tonight. Excellent pizza crust! It's so incredibly easy having this ready to go, next time I'll take the chef's suggestions and make a dozen for the freezer. Second update: I made this dough again, this time doubled the recipe and used half white whole wheat flour and half unbleached flour plus a tad bit more water. Worked great for pizza tonight, and I have three dough balls in the freezer for future meals. Thanks!"
130819,167,9/29/2007,5,This makes for a great pizza! Have a really huge pan that is almost oven size - this dough was perfect for the making of a large thick crust pizza. Added all the favorites to top and everyone was happy. I intend to prepare and have crusts in the freezer. Yes will not only be making this again but will be passing around the recipe. Thank you for sharing this pizza crust recipe that has been added to my favorites folder.
253407,167,10/8/2007,5,"This is a very delicious pizza crust!! It was very easy to throw in the bread machine and all the ingredients are what I always have on hand. This dough is very easy to work with. I was very happy to get 2 pizza out of my dough, most pizza doughs only give you one pizza! We usually eat at least one and 1/2 pizzas and DH likes to take leftovers for his lunch! I will be making this crust again, I will have to try freezing it also. Thanks for posting a great recipe!!"
177085,170,10/1/2008,5,"This was so good, and very easy to do. The taste was delicious and was simple for a beginner at making their own pizza dough like me! This made enough for two pizzas so I froze one for later. We eat pizza at least once a week and this is now our recipe! Thanks for a great recipe!"
383346,170,10/25/2009,5,"DH rolled the dough and he told me it was very easy to work with.  And the crust was perfect, great taste.  Thanks FinFan :)  Made for Holiday tag"
289117,170,2/20/2010,5,"Great crust!  I did the prebake on the pizza stone for both crusts and froze one of them.  The other I filled with sauce, cheese, pepperoni and sausage and baked it at 425 for about 14 minutes.  Dee-licious!  Thanks!"
31316,170,8/23/2006,4,"I made this last night.  I had never had or made jambalaya before.  When I was cooking the veggies, tomato paste and 1.5 cups of water, the liquid vanished.  I improvised by adding a cup or so of chicken stock.  In the end, it tasted wonderful.  Thanks for sharing!"
1668373,170,9/26/2010,5,"very easy to make, and much tastier than store bought.  Wonderful!!"
461834,170,9/24/2007,5,"This is delicious and it is low fat!!!  I made one change to the directions, I cooked the onions in a couple teaspoons butter instead of dressing, as I felt the dressing would be too powerful.  I think next time I will cook the onions in the dressing, to keep to the low fat, but then leave the dressing out of the sour cream mixture.  I put the steak in the dressing in the morning to marinade and then grilled it that night.  Thank you for a great recipe nicole!!!!!  Made for PAC."
46357,170,9/15/2008,5,"Oh, this is YUMMY! I followed recipe exactly and it was all good, but the onions sauteed in the dressing were fabulous! I may make all my sauteed onions like this from now on."
1206102,171,12/29/2011,5,"Delicious!  The only change I made was leaving it chunky instead of pureeing, as we prefer our soups more ""stew""-like.  The flavors are subtle and seductive!"
71188,172,6/19/2007,3,"Great recipe for leftover beef, easy to make and delicious."
171790,172,11/5/2007,4,I made this for last night's dinner. I used Dijon mustard in place of the dry mustard and I think that next time I'll use fresh garlic. Very tasty. A great way of using up left over pot roast.
46783,172,7/13/2007,5,"A friend from work made this and brought it for the other co-workers to try and everyone loved it!!  It has that caramel apple taste to it. Can't wait to make it for my family.
                      Karen Young
                      Joplin,MO"
197277,172,10/17/2007,5,Random... ingrendients.. But very yummy! I had already peeled apples for something else and was out ingredients. I had this I cut it in half. It was very good!
519838,172,10/30/2007,5,yum!! This tastes like taffy apple! Everyone loved it and took some home! Update! I just found out that my friend also added an extra pudding box of butterscotch flavor and some milk.
180898,172,11/3/2008,5,This got rave reviews at my Halloween party from both adults and kids. My 10 year old DD made me promise to make this for the holidays. Thanks for posting.
53368,172,7/5/2009,5,"I've made this before and can agree that it is ZOMG FANTASTIC!  The recipe I used called for added banana slices and mandarin oranges.  Adding those could perhaps justify that it is a TAD more healthy, but of course we all know it's not.  XD  Doesn't change the fact that this is an AWESOME dessert."
1098889,172,12/3/2009,3,I had very high expectations but this was just okay for me.
724631,174,8/31/2008,3,"3 Stars, please see my rating system. I like all the ingredients, and I had never been let down by a TOH recipe, but this recipe as written missed the mark. I shared with my co-workers, and quite a bit was left over. I rated 3 stars because it was too bland, so I would not make it again unless I switched pepper jack cheese for the Monterey jack cheese (wouldn't most families prefer cheddar?), or switched horseradish mustard for the Dijon mustard, or served a bunch of different accompaniments, such as catsup, jalapeno slices, or cheese sauce so people could adapt it to their tastes. On the plus side, this was just the right amount of mix to fill a 13 x 9 pan (see upper left corner of my closeup photo).  A coworker took her piece home and stuffed in Pepper Jack cheese and bacon bits before reheating, and her son declared it a winner.  DH loaded on shredded parmesan cheese and reheated, and enjoyed it very much.  I conclude that one must choose some strategy to add a little zip.  Made for Photo Tag."
133174,175,8/11/2009,4,"The recipe is definitely a perfect after work meal.  The chicken was brushed with the pesto and instead of pan cooking, it was cooked on the George Forman grill.  I had a little difficult with the couscous as I wasn't sure what a sachet was.  I purchase couscous in bulk and attempted to make 2 servings.  It was a little gummy and something I would have to play with to get right.  All in all this is a very well flavored dish that made quick work of getting dinner on the table.  Made for *Aussie Swap*"
583349,175,6/30/2011,5,"This was great!  I loved the lemony twist added to the pesto.  I used spinach instead of arugula because the store didn't have any, but will definitely make again with the arugula.  I used only 1 cup water with 1 cup couscous since I don't know what a sachet is.  Thanks for posting!"
743849,175,6/22/2009,5,"I liked this recipe because it is basic and was easy to adapt to my tastes.  I used 1 15 oz can of red kidney beans and 1 15 oz can of white great northern beans (I drained and rinsed both cans).  I used a yellow pepper from my garden and added a small onion to the mix.  I used spicy sausage (would have been really good with kielbasa, too).  I sprinkled some creole seasoning into the beans while they simmered.  Finally, I served them over steamed basmati rice & garnished with some fresh, chopped green onions (also from my garden).  Delicious lunch!  I GNOME I will make this again!  Thanks for sharing this recipe, kellychris!"
68960,175,5/28/2009,5,"Awesome meal with awesome flavour!  This came together in no time at all for a filling, tasty, healthy meal.  Love the addition of the sage, rosemary and celery salt.  Mr Tender I'll put this one into our family members cookbook ;)   book #55856"
355058,175,5/28/2009,5,"Uncle Brent, I didn't know you knew how to cook!  5 1/2 stars from me.  This was very yummy!  I LOVED the nooooodles!!!"
731434,176,5/28/2009,5,Five stars from me!  I ate lots and lots!  I love you Uncle Brent xxx
424680,178,10/18/2011,5,Used Gala apples for these muffins & I was very happy with the results ~ Had some wonderfully moist & flavorful gems that were shared by several neighbors! I really enjoy making these kinds of special treats & do appreciate you posting the recipe! Thanks so much! [Made & reviewed for one of my adoptees in this fall's round of Pick A Chef]
